Gene,Gene_Symbol,Sample,Sample_Type,Expression
211528_x_at,HLA-G,GSM398112,Normal,1533.38
211528_x_at,HLA-G,GSM398113,Cancer,1150.48
211528_x_at,HLA-G,GSM398114,Normal,2103.67
211528_x_at,HLA-G,GSM398115,Cancer,1682.34
211528_x_at,HLA-G,GSM398116,Normal,2696.29
211528_x_at,HLA-G,GSM398117,Cancer,5028.64
211528_x_at,HLA-G,GSM398118,Normal,2666.34
211528_x_at,HLA-G,GSM398119,Cancer,3814.21
211528_x_at,HLA-G,GSM398120,Normal,835.227
211528_x_at,HLA-G,GSM398121,Cancer,1006.45
211528_x_at,HLA-G,GSM398122,Normal,950.447
211528_x_at,HLA-G,GSM398123,Cancer,1996.7
211528_x_at,HLA-G,GSM398124,Normal,1827.79
211528_x_at,HLA-G,GSM398125,Cancer,1852.18
211528_x_at,HLA-G,GSM398126,Normal,3190.71
211528_x_at,HLA-G,GSM398127,Cancer,2367.23
211528_x_at,HLA-G,GSM398128,Normal,2213.14
211528_x_at,HLA-G,GSM398129,Cancer,3315.25
211528_x_at,HLA-G,GSM398130,Normal,2784.9
211528_x_at,HLA-G,GSM398131,Cancer,3054.64
211528_x_at,HLA-G,GSM398132,Normal,1462.13
211528_x_at,HLA-G,GSM398133,Cancer,1230.28
211528_x_at,HLA-G,GSM398134,Normal,1895.11
211528_x_at,HLA-G,GSM398135,Cancer,3013.17
211528_x_at,HLA-G,GSM398136,Normal,2916.27
211528_x_at,HLA-G,GSM398137,Cancer,4176.13
211528_x_at,HLA-G,GSM398138,Normal,3693.18
211528_x_at,HLA-G,GSM398139,Cancer,2511.25
211528_x_at,HLA-G,GSM398140,Normal,3235.5
211528_x_at,HLA-G,GSM398141,Cancer,2043.05
211528_x_at,HLA-G,GSM398142,Normal,2331.13
211528_x_at,HLA-G,GSM398143,Cancer,3028.51
211528_x_at,HLA-G,GSM398144,Normal,3552.79
211528_x_at,HLA-G,GSM398145,Cancer,3742.31
211528_x_at,HLA-G,GSM398146,Normal,3353.87
211528_x_at,HLA-G,GSM398147,Cancer,3533.57
211528_x_at,HLA-G,GSM398148,Normal,3655.98
211528_x_at,HLA-G,GSM398149,Cancer,4748.8
211528_x_at,HLA-G,GSM398150,Normal,3051.28
211528_x_at,HLA-G,GSM398151,Cancer,4477.78
211528_x_at,HLA-G,GSM398152,Normal,3461.64
211528_x_at,HLA-G,GSM398153,Cancer,1848.51
211528_x_at,HLA-G,GSM398154,Normal,878.781
211528_x_at,HLA-G,GSM398155,Cancer,724.574
211528_x_at,HLA-G,GSM398156,Normal,3456.2
211528_x_at,HLA-G,GSM398157,Cancer,2187.8
211528_x_at,HLA-G,GSM398158,Normal,2103.72
211528_x_at,HLA-G,GSM398159,Cancer,5226.6
219563_at,SYNE3,GSM398074,Normal,1382.51
219563_at,SYNE3,GSM398075,Cancer,1275.98
219563_at,SYNE3,GSM398076,Normal,1512.91
219563_at,SYNE3,GSM398077,Cancer,717.032
219563_at,SYNE3,GSM398078,Normal,1973.6
219563_at,SYNE3,GSM398079,Cancer,1027.2
219563_at,SYNE3,GSM398080,Normal,1034.32
219563_at,SYNE3,GSM398081,Cancer,1034.47
219563_at,SYNE3,GSM398082,Normal,1225.22
219563_at,SYNE3,GSM398083,Cancer,1309.88
219563_at,SYNE3,GSM398084,Normal,1243.87
219563_at,SYNE3,GSM398085,Cancer,1010.88
219563_at,SYNE3,GSM398086,Normal,568.091
219563_at,SYNE3,GSM398087,Cancer,427.076
219563_at,SYNE3,GSM398088,Normal,728.219
219563_at,SYNE3,GSM398089,Cancer,552.432
219563_at,SYNE3,GSM398090,Normal,1404.14
219563_at,SYNE3,GSM398091,Cancer,1198.9
219563_at,SYNE3,GSM398092,Normal,1431.09
219563_at,SYNE3,GSM398093,Cancer,989.084
219563_at,SYNE3,GSM398094,Normal,1951.92
219563_at,SYNE3,GSM398095,Cancer,779.733
219563_at,SYNE3,GSM398096,Normal,1326.76
219563_at,SYNE3,GSM398097,Cancer,488.041
219563_at,SYNE3,GSM398098,Normal,860.207
219563_at,SYNE3,GSM398099,Cancer,518.789
219563_at,SYNE3,GSM398100,Normal,1223.5
219563_at,SYNE3,GSM398101,Cancer,604.349
219563_at,SYNE3,GSM398102,Normal,1947.92
219563_at,SYNE3,GSM398103,Cancer,543.54
219563_at,SYNE3,GSM398104,Normal,5461.96
219563_at,SYNE3,GSM398105,Cancer,678.023
219563_at,SYNE3,GSM398106,Normal,4411.11
219563_at,SYNE3,GSM398107,Cancer,665.618
219563_at,SYNE3,GSM398108,Normal,3096.84
219563_at,SYNE3,GSM398109,Cancer,1740.79
219563_at,SYNE3,GSM398110,Normal,4071.34
219563_at,SYNE3,GSM398111,Cancer,1323.27
219563_at,SYNE3,GSM398112,Normal,1876.47
219563_at,SYNE3,GSM398113,Cancer,1134.15
219563_at,SYNE3,GSM398114,Normal,2044.73
219563_at,SYNE3,GSM398115,Cancer,1295.75
219563_at,SYNE3,GSM398116,Normal,3443.7
219563_at,SYNE3,GSM398117,Cancer,1228.34
219563_at,SYNE3,GSM398118,Normal,3377.6
219563_at,SYNE3,GSM398119,Cancer,2637.6
219563_at,SYNE3,GSM398120,Normal,1100.6
219563_at,SYNE3,GSM398121,Cancer,861.759
219563_at,SYNE3,GSM398122,Normal,1208.96
219563_at,SYNE3,GSM398123,Cancer,544.416
219563_at,SYNE3,GSM398124,Normal,2268.79
219563_at,SYNE3,GSM398125,Cancer,672.503
219563_at,SYNE3,GSM398126,Normal,5027.12
219563_at,SYNE3,GSM398127,Cancer,943.637
219563_at,SYNE3,GSM398128,Normal,4862.8
219563_at,SYNE3,GSM398129,Cancer,1309.4
219563_at,SYNE3,GSM398130,Normal,4050.9
219563_at,SYNE3,GSM398131,Cancer,1246.64
219563_at,SYNE3,GSM398132,Normal,2049.83
219563_at,SYNE3,GSM398133,Cancer,1124.42
219563_at,SYNE3,GSM398134,Normal,2099.12
219563_at,SYNE3,GSM398135,Cancer,2482.33
219563_at,SYNE3,GSM398136,Normal,2812.87
219563_at,SYNE3,GSM398137,Cancer,1433.83
219563_at,SYNE3,GSM398138,Normal,2244.01
219563_at,SYNE3,GSM398139,Cancer,1085.05
219563_at,SYNE3,GSM398140,Normal,2998.45
219563_at,SYNE3,GSM398141,Cancer,1199.13
219563_at,SYNE3,GSM398142,Normal,2146.14
219563_at,SYNE3,GSM398143,Cancer,1974.04
219563_at,SYNE3,GSM398144,Normal,4097.75
219563_at,SYNE3,GSM398145,Cancer,1888.08
219563_at,SYNE3,GSM398146,Normal,3588.08
219563_at,SYNE3,GSM398147,Cancer,3148.34
219563_at,SYNE3,GSM398148,Normal,3813.47
219563_at,SYNE3,GSM398149,Cancer,1302.56
219563_at,SYNE3,GSM398150,Normal,4299.98
219563_at,SYNE3,GSM398151,Cancer,1415.98
219563_at,SYNE3,GSM398152,Normal,2878.13
219563_at,SYNE3,GSM398153,Cancer,2253.94
219563_at,SYNE3,GSM398154,Normal,1449.39
219563_at,SYNE3,GSM398155,Cancer,1007.0
219563_at,SYNE3,GSM398156,Normal,3380.87
219563_at,SYNE3,GSM398157,Cancer,829.511
219563_at,SYNE3,GSM398158,Normal,1694.6
219563_at,SYNE3,GSM398159,Cancer,1692.27
213860_x_at,CSNK1A1,GSM398074,Normal,976.807
213860_x_at,CSNK1A1,GSM398075,Cancer,1814.91
213860_x_at,CSNK1A1,GSM398076,Normal,1502.44
213860_x_at,CSNK1A1,GSM398077,Cancer,2016.62
213860_x_at,CSNK1A1,GSM398078,Normal,1313.75
213860_x_at,CSNK1A1,GSM398079,Cancer,2344.17
213860_x_at,CSNK1A1,GSM398080,Normal,1609.8
213860_x_at,CSNK1A1,GSM398081,Cancer,2228.55
213860_x_at,CSNK1A1,GSM398082,Normal,1557.64
213860_x_at,CSNK1A1,GSM398083,Cancer,1936.15
213860_x_at,CSNK1A1,GSM398084,Normal,2129.93
213860_x_at,CSNK1A1,GSM398085,Cancer,2237.68
213860_x_at,CSNK1A1,GSM398086,Normal,2966.32
213860_x_at,CSNK1A1,GSM398087,Cancer,3374.82
213860_x_at,CSNK1A1,GSM398088,Normal,1040.77
213860_x_at,CSNK1A1,GSM398089,Cancer,1976.41
213860_x_at,CSNK1A1,GSM398090,Normal,1308.49
213860_x_at,CSNK1A1,GSM398091,Cancer,2060.59
213860_x_at,CSNK1A1,GSM398092,Normal,2043.97
213860_x_at,CSNK1A1,GSM398093,Cancer,2558.64
213860_x_at,CSNK1A1,GSM398094,Normal,1255.91
213860_x_at,CSNK1A1,GSM398095,Cancer,2132.46
213860_x_at,CSNK1A1,GSM398096,Normal,1559.0
213860_x_at,CSNK1A1,GSM398097,Cancer,1289.98
213860_x_at,CSNK1A1,GSM398098,Normal,2213.26
213860_x_at,CSNK1A1,GSM398099,Cancer,2339.61
213860_x_at,CSNK1A1,GSM398100,Normal,2756.33
213860_x_at,CSNK1A1,GSM398101,Cancer,1668.05
213860_x_at,CSNK1A1,GSM398102,Normal,2007.12
213860_x_at,CSNK1A1,GSM398103,Cancer,2516.48
213860_x_at,CSNK1A1,GSM398104,Normal,3680.3
213860_x_at,CSNK1A1,GSM398105,Cancer,2652.06
213860_x_at,CSNK1A1,GSM398106,Normal,3063.39
213860_x_at,CSNK1A1,GSM398107,Cancer,2648.41
213860_x_at,CSNK1A1,GSM398108,Normal,2423.65
213860_x_at,CSNK1A1,GSM398109,Cancer,1403.28
213860_x_at,CSNK1A1,GSM398110,Normal,4040.14
213860_x_at,CSNK1A1,GSM398111,Cancer,2191.9
213860_x_at,CSNK1A1,GSM398112,Normal,2529.01
213860_x_at,CSNK1A1,GSM398113,Cancer,2903.6
213860_x_at,CSNK1A1,GSM398114,Normal,2407.88
213860_x_at,CSNK1A1,GSM398115,Cancer,2805.19
213860_x_at,CSNK1A1,GSM398116,Normal,5205.92
213860_x_at,CSNK1A1,GSM398117,Cancer,4863.23
213860_x_at,CSNK1A1,GSM398118,Normal,3906.67
213860_x_at,CSNK1A1,GSM398119,Cancer,4453.22
213860_x_at,CSNK1A1,GSM398120,Normal,1722.95
213860_x_at,CSNK1A1,GSM398121,Cancer,2400.07
213860_x_at,CSNK1A1,GSM398122,Normal,2010.91
213860_x_at,CSNK1A1,GSM398123,Cancer,1561.0
213860_x_at,CSNK1A1,GSM398124,Normal,2271.37
213860_x_at,CSNK1A1,GSM398125,Cancer,2712.37
213860_x_at,CSNK1A1,GSM398126,Normal,3339.35
213860_x_at,CSNK1A1,GSM398127,Cancer,5579.95
213860_x_at,CSNK1A1,GSM398128,Normal,4515.66
213860_x_at,CSNK1A1,GSM398129,Cancer,5291.15
213860_x_at,CSNK1A1,GSM398130,Normal,3030.75
213860_x_at,CSNK1A1,GSM398131,Cancer,4857.3
213860_x_at,CSNK1A1,GSM398132,Normal,2343.03
213860_x_at,CSNK1A1,GSM398133,Cancer,2610.97
213860_x_at,CSNK1A1,GSM398134,Normal,2640.99
213860_x_at,CSNK1A1,GSM398135,Cancer,3572.95
213860_x_at,CSNK1A1,GSM398136,Normal,3675.21
213860_x_at,CSNK1A1,GSM398137,Cancer,4999.01
213860_x_at,CSNK1A1,GSM398138,Normal,3605.64
213860_x_at,CSNK1A1,GSM398139,Cancer,4457.74
213860_x_at,CSNK1A1,GSM398140,Normal,3374.36
213860_x_at,CSNK1A1,GSM398141,Cancer,4551.97
213860_x_at,CSNK1A1,GSM398142,Normal,3859.5
213860_x_at,CSNK1A1,GSM398143,Cancer,4335.51
213860_x_at,CSNK1A1,GSM398144,Normal,3431.87
213860_x_at,CSNK1A1,GSM398145,Cancer,3687.91
213860_x_at,CSNK1A1,GSM398146,Normal,3785.81
213860_x_at,CSNK1A1,GSM398147,Cancer,3880.4
213860_x_at,CSNK1A1,GSM398148,Normal,4135.86
213860_x_at,CSNK1A1,GSM398149,Cancer,4788.43
213860_x_at,CSNK1A1,GSM398150,Normal,3727.47
213860_x_at,CSNK1A1,GSM398151,Cancer,4866.79
213860_x_at,CSNK1A1,GSM398152,Normal,4661.76
213860_x_at,CSNK1A1,GSM398153,Cancer,3172.59
213860_x_at,CSNK1A1,GSM398154,Normal,1857.63
213860_x_at,CSNK1A1,GSM398155,Cancer,2791.25
213860_x_at,CSNK1A1,GSM398156,Normal,4266.93
213860_x_at,CSNK1A1,GSM398157,Cancer,4834.14
213860_x_at,CSNK1A1,GSM398158,Normal,2012.92
213860_x_at,CSNK1A1,GSM398159,Cancer,5054.57
201236_s_at,BTG2,GSM398074,Normal,2091.25
201236_s_at,BTG2,GSM398075,Cancer,2004.85
201236_s_at,BTG2,GSM398076,Normal,881.726
201236_s_at,BTG2,GSM398077,Cancer,1769.07
201236_s_at,BTG2,GSM398078,Normal,1696.1
201236_s_at,BTG2,GSM398079,Cancer,1118.38
201236_s_at,BTG2,GSM398080,Normal,2135.58
201236_s_at,BTG2,GSM398081,Cancer,1604.54
201236_s_at,BTG2,GSM398082,Normal,3004.12
201236_s_at,BTG2,GSM398083,Cancer,755.7
201236_s_at,BTG2,GSM398084,Normal,2123.86
201236_s_at,BTG2,GSM398085,Cancer,1485.35
201236_s_at,BTG2,GSM398086,Normal,864.786
201236_s_at,BTG2,GSM398087,Cancer,1312.65
201236_s_at,BTG2,GSM398088,Normal,1351.56
201236_s_at,BTG2,GSM398089,Cancer,1370.68
201236_s_at,BTG2,GSM398090,Normal,2102.3
201236_s_at,BTG2,GSM398091,Cancer,1856.01
201236_s_at,BTG2,GSM398092,Normal,1076.67
201236_s_at,BTG2,GSM398093,Cancer,602.06
201236_s_at,BTG2,GSM398094,Normal,2685.93
201236_s_at,BTG2,GSM398095,Cancer,1903.84
201236_s_at,BTG2,GSM398096,Normal,2988.96
201236_s_at,BTG2,GSM398097,Cancer,1255.4
201236_s_at,BTG2,GSM398098,Normal,1113.54
201236_s_at,BTG2,GSM398099,Cancer,776.012
201236_s_at,BTG2,GSM398100,Normal,1440.43
201236_s_at,BTG2,GSM398101,Cancer,527.987
201236_s_at,BTG2,GSM398102,Normal,2537.59
201236_s_at,BTG2,GSM398103,Cancer,1428.68
201236_s_at,BTG2,GSM398104,Normal,3235.18
201236_s_at,BTG2,GSM398105,Cancer,1109.0
201236_s_at,BTG2,GSM398106,Normal,2525.02
201236_s_at,BTG2,GSM398107,Cancer,847.877
201236_s_at,BTG2,GSM398108,Normal,3776.91
201236_s_at,BTG2,GSM398109,Cancer,2896.41
201236_s_at,BTG2,GSM398110,Normal,3044.54
201236_s_at,BTG2,GSM398111,Cancer,1178.78
201236_s_at,BTG2,GSM398112,Normal,1419.64
201236_s_at,BTG2,GSM398113,Cancer,1621.39
201236_s_at,BTG2,GSM398114,Normal,1580.86
201236_s_at,BTG2,GSM398115,Cancer,1240.1
201236_s_at,BTG2,GSM398116,Normal,3740.53
201236_s_at,BTG2,GSM398117,Cancer,3616.57
201236_s_at,BTG2,GSM398118,Normal,3028.34
201236_s_at,BTG2,GSM398119,Cancer,3688.55
201236_s_at,BTG2,GSM398120,Normal,1213.53
201236_s_at,BTG2,GSM398121,Cancer,564.401
201236_s_at,BTG2,GSM398122,Normal,1267.8
201236_s_at,BTG2,GSM398123,Cancer,1773.31
201236_s_at,BTG2,GSM398124,Normal,3286.82
201236_s_at,BTG2,GSM398125,Cancer,1432.73
201236_s_at,BTG2,GSM398126,Normal,2176.57
201236_s_at,BTG2,GSM398127,Cancer,1792.28
201236_s_at,BTG2,GSM398128,Normal,2850.44
201236_s_at,BTG2,GSM398129,Cancer,2235.86
201236_s_at,BTG2,GSM398130,Normal,6889.82
201236_s_at,BTG2,GSM398131,Cancer,2682.28
201236_s_at,BTG2,GSM398132,Normal,3294.31
201236_s_at,BTG2,GSM398133,Cancer,1405.85
201236_s_at,BTG2,GSM398134,Normal,3509.55
201236_s_at,BTG2,GSM398135,Cancer,3960.31
201236_s_at,BTG2,GSM398136,Normal,2884.14
201236_s_at,BTG2,GSM398137,Cancer,5079.2
201236_s_at,BTG2,GSM398138,Normal,3816.35
201236_s_at,BTG2,GSM398139,Cancer,3031.63
201236_s_at,BTG2,GSM398140,Normal,3782.05
201236_s_at,BTG2,GSM398141,Cancer,3151.09
201236_s_at,BTG2,GSM398142,Normal,3834.24
201236_s_at,BTG2,GSM398143,Cancer,2014.71
201236_s_at,BTG2,GSM398144,Normal,2685.02
201236_s_at,BTG2,GSM398145,Cancer,3568.98
201236_s_at,BTG2,GSM398146,Normal,2319.9
201236_s_at,BTG2,GSM398147,Cancer,2176.18
201236_s_at,BTG2,GSM398148,Normal,3675.82
201236_s_at,BTG2,GSM398149,Cancer,1756.93
201236_s_at,BTG2,GSM398150,Normal,4515.11
201236_s_at,BTG2,GSM398151,Cancer,2665.2
201236_s_at,BTG2,GSM398152,Normal,2230.97
201236_s_at,BTG2,GSM398153,Cancer,2589.57
201236_s_at,BTG2,GSM398154,Normal,3826.51
201236_s_at,BTG2,GSM398155,Cancer,3499.59
201236_s_at,BTG2,GSM398156,Normal,3590.36
201236_s_at,BTG2,GSM398157,Cancer,4285.27
201236_s_at,BTG2,GSM398158,Normal,4503.13
201236_s_at,BTG2,GSM398159,Cancer,2266.22
211967_at,TMEM123,GSM398074,Normal,1396.46
211967_at,TMEM123,GSM398075,Cancer,2853.49
211967_at,TMEM123,GSM398076,Normal,1443.39
211967_at,TMEM123,GSM398077,Cancer,1677.9
211967_at,TMEM123,GSM398078,Normal,1441.15
211967_at,TMEM123,GSM398079,Cancer,1896.13
211967_at,TMEM123,GSM398080,Normal,1506.2
211967_at,TMEM123,GSM398081,Cancer,2370.98
211967_at,TMEM123,GSM398082,Normal,1806.73
211967_at,TMEM123,GSM398083,Cancer,1670.62
211967_at,TMEM123,GSM398084,Normal,1768.31
211967_at,TMEM123,GSM398085,Cancer,2083.25
211967_at,TMEM123,GSM398086,Normal,3421.33
211967_at,TMEM123,GSM398087,Cancer,4001.58
211967_at,TMEM123,GSM398088,Normal,954.87
211967_at,TMEM123,GSM398089,Cancer,2655.24
211967_at,TMEM123,GSM398090,Normal,1187.26
211967_at,TMEM123,GSM398091,Cancer,1638.07
211967_at,TMEM123,GSM398092,Normal,1225.39
211967_at,TMEM123,GSM398093,Cancer,4087.76
211967_at,TMEM123,GSM398094,Normal,1053.57
211967_at,TMEM123,GSM398095,Cancer,2300.67
211967_at,TMEM123,GSM398096,Normal,1703.94
211967_at,TMEM123,GSM398097,Cancer,1676.66
211967_at,TMEM123,GSM398098,Normal,2492.91
211967_at,TMEM123,GSM398099,Cancer,1878.44
211967_at,TMEM123,GSM398100,Normal,1686.94
211967_at,TMEM123,GSM398101,Cancer,2752.94
211967_at,TMEM123,GSM398102,Normal,1943.17
211967_at,TMEM123,GSM398103,Cancer,1986.19
211967_at,TMEM123,GSM398104,Normal,4088.08
211967_at,TMEM123,GSM398105,Cancer,2236.91
211967_at,TMEM123,GSM398106,Normal,3587.27
211967_at,TMEM123,GSM398107,Cancer,3084.88
211967_at,TMEM123,GSM398108,Normal,4292.98
211967_at,TMEM123,GSM398109,Cancer,2251.63
211967_at,TMEM123,GSM398110,Normal,3729.78
211967_at,TMEM123,GSM398111,Cancer,3121.8
211967_at,TMEM123,GSM398112,Normal,2258.25
211967_at,TMEM123,GSM398113,Cancer,2187.73
211967_at,TMEM123,GSM398114,Normal,2623.76
211967_at,TMEM123,GSM398115,Cancer,2917.05
211967_at,TMEM123,GSM398116,Normal,5308.93
211967_at,TMEM123,GSM398117,Cancer,4713.96
211967_at,TMEM123,GSM398118,Normal,3543.64
211967_at,TMEM123,GSM398119,Cancer,4617.14
211967_at,TMEM123,GSM398120,Normal,1372.92
211967_at,TMEM123,GSM398121,Cancer,2176.32
211967_at,TMEM123,GSM398122,Normal,1963.26
211967_at,TMEM123,GSM398123,Cancer,2899.92
211967_at,TMEM123,GSM398124,Normal,2532.69
211967_at,TMEM123,GSM398125,Cancer,2599.47
211967_at,TMEM123,GSM398126,Normal,2434.56
211967_at,TMEM123,GSM398127,Cancer,4746.36
211967_at,TMEM123,GSM398128,Normal,3374.99
211967_at,TMEM123,GSM398129,Cancer,5770.75
211967_at,TMEM123,GSM398130,Normal,2703.95
211967_at,TMEM123,GSM398131,Cancer,4226.38
211967_at,TMEM123,GSM398132,Normal,2128.99
211967_at,TMEM123,GSM398133,Cancer,3230.51
211967_at,TMEM123,GSM398134,Normal,2818.49
211967_at,TMEM123,GSM398135,Cancer,4312.21
211967_at,TMEM123,GSM398136,Normal,3133.52
211967_at,TMEM123,GSM398137,Cancer,4387.53
211967_at,TMEM123,GSM398138,Normal,2816.67
211967_at,TMEM123,GSM398139,Cancer,3681.84
211967_at,TMEM123,GSM398140,Normal,2532.76
211967_at,TMEM123,GSM398141,Cancer,2986.68
211967_at,TMEM123,GSM398142,Normal,3317.92
211967_at,TMEM123,GSM398143,Cancer,4593.26
211967_at,TMEM123,GSM398144,Normal,3334.82
211967_at,TMEM123,GSM398145,Cancer,5549.14
211967_at,TMEM123,GSM398146,Normal,3712.63
211967_at,TMEM123,GSM398147,Cancer,4488.18
211967_at,TMEM123,GSM398148,Normal,3623.83
211967_at,TMEM123,GSM398149,Cancer,6141.82
211967_at,TMEM123,GSM398150,Normal,3524.82
211967_at,TMEM123,GSM398151,Cancer,3549.5
211967_at,TMEM123,GSM398152,Normal,3473.49
211967_at,TMEM123,GSM398153,Cancer,3867.98
211967_at,TMEM123,GSM398154,Normal,3834.2
211967_at,TMEM123,GSM398155,Cancer,4071.11
211967_at,TMEM123,GSM398156,Normal,3956.97
211967_at,TMEM123,GSM398157,Cancer,5265.4
211967_at,TMEM123,GSM398158,Normal,3163.19
211967_at,TMEM123,GSM398159,Cancer,4151.55
210949_s_at,EIF3C,GSM398074,Normal,646.662
210949_s_at,EIF3C,GSM398075,Cancer,2246.18
210949_s_at,EIF3C,GSM398076,Normal,230.251
210949_s_at,EIF3C,GSM398077,Cancer,1541.21
210949_s_at,EIF3C,GSM398078,Normal,1053.53
210949_s_at,EIF3C,GSM398079,Cancer,1601.64
210949_s_at,EIF3C,GSM398080,Normal,210.265
210949_s_at,EIF3C,GSM398081,Cancer,746.523
210949_s_at,EIF3C,GSM398082,Normal,1174.8
210949_s_at,EIF3C,GSM398083,Cancer,720.503
210949_s_at,EIF3C,GSM398084,Normal,1189.5
210949_s_at,EIF3C,GSM398085,Cancer,870.265
210949_s_at,EIF3C,GSM398086,Normal,1153.66
210949_s_at,EIF3C,GSM398087,Cancer,958.818
210949_s_at,EIF3C,GSM398088,Normal,282.276
210949_s_at,EIF3C,GSM398089,Cancer,1538.74
210949_s_at,EIF3C,GSM398090,Normal,572.664
210949_s_at,EIF3C,GSM398091,Cancer,1554.8
210949_s_at,EIF3C,GSM398092,Normal,783.937
210949_s_at,EIF3C,GSM398093,Cancer,1324.58
210949_s_at,EIF3C,GSM398094,Normal,941.153
210949_s_at,EIF3C,GSM398095,Cancer,1532.83
210949_s_at,EIF3C,GSM398096,Normal,1129.63
210949_s_at,EIF3C,GSM398097,Cancer,900.522
210949_s_at,EIF3C,GSM398098,Normal,1166.77
210949_s_at,EIF3C,GSM398099,Cancer,1384.99
210949_s_at,EIF3C,GSM398100,Normal,74.476
210949_s_at,EIF3C,GSM398101,Cancer,1583.93
210949_s_at,EIF3C,GSM398102,Normal,1952.81
210949_s_at,EIF3C,GSM398103,Cancer,2139.98
210949_s_at,EIF3C,GSM398104,Normal,2403.64
210949_s_at,EIF3C,GSM398105,Cancer,982.334
210949_s_at,EIF3C,GSM398106,Normal,2406.36
210949_s_at,EIF3C,GSM398107,Cancer,1704.62
210949_s_at,EIF3C,GSM398108,Normal,2483.09
210949_s_at,EIF3C,GSM398109,Cancer,622.443
210949_s_at,EIF3C,GSM398110,Normal,4002.51
210949_s_at,EIF3C,GSM398111,Cancer,1334.14
210949_s_at,EIF3C,GSM398112,Normal,1717.53
210949_s_at,EIF3C,GSM398113,Cancer,1784.46
210949_s_at,EIF3C,GSM398114,Normal,1626.47
210949_s_at,EIF3C,GSM398115,Cancer,1298.57
210949_s_at,EIF3C,GSM398116,Normal,3082.84
210949_s_at,EIF3C,GSM398117,Cancer,1851.51
210949_s_at,EIF3C,GSM398118,Normal,2827.92
210949_s_at,EIF3C,GSM398119,Cancer,2693.77
210949_s_at,EIF3C,GSM398120,Normal,1695.54
210949_s_at,EIF3C,GSM398121,Cancer,312.905
210949_s_at,EIF3C,GSM398122,Normal,1634.92
210949_s_at,EIF3C,GSM398123,Cancer,961.517
210949_s_at,EIF3C,GSM398124,Normal,1604.54
210949_s_at,EIF3C,GSM398125,Cancer,2968.35
210949_s_at,EIF3C,GSM398126,Normal,3206.4
210949_s_at,EIF3C,GSM398127,Cancer,4306.19
210949_s_at,EIF3C,GSM398128,Normal,3413.51
210949_s_at,EIF3C,GSM398129,Cancer,2942.64
210949_s_at,EIF3C,GSM398130,Normal,2362.69
210949_s_at,EIF3C,GSM398131,Cancer,2920.61
210949_s_at,EIF3C,GSM398132,Normal,249.822
210949_s_at,EIF3C,GSM398133,Cancer,1476.6
210949_s_at,EIF3C,GSM398134,Normal,1218.89
210949_s_at,EIF3C,GSM398135,Cancer,3083.24
210949_s_at,EIF3C,GSM398136,Normal,3275.43
210949_s_at,EIF3C,GSM398137,Cancer,3415.44
210949_s_at,EIF3C,GSM398138,Normal,3572.73
210949_s_at,EIF3C,GSM398139,Cancer,4180.43
210949_s_at,EIF3C,GSM398140,Normal,2959.86
210949_s_at,EIF3C,GSM398141,Cancer,3708.07
210949_s_at,EIF3C,GSM398142,Normal,3765.41
210949_s_at,EIF3C,GSM398143,Cancer,2278.03
210949_s_at,EIF3C,GSM398144,Normal,4449.77
210949_s_at,EIF3C,GSM398145,Cancer,3332.73
210949_s_at,EIF3C,GSM398146,Normal,4797.66
210949_s_at,EIF3C,GSM398147,Cancer,3311.72
210949_s_at,EIF3C,GSM398148,Normal,3564.1
210949_s_at,EIF3C,GSM398149,Cancer,2906.79
210949_s_at,EIF3C,GSM398150,Normal,3506.79
210949_s_at,EIF3C,GSM398151,Cancer,2563.94
210949_s_at,EIF3C,GSM398152,Normal,2552.66
210949_s_at,EIF3C,GSM398153,Cancer,2222.04
210949_s_at,EIF3C,GSM398154,Normal,283.445
210949_s_at,EIF3C,GSM398155,Cancer,1284.83
210949_s_at,EIF3C,GSM398156,Normal,4106.69
210949_s_at,EIF3C,GSM398157,Cancer,4147.85
210949_s_at,EIF3C,GSM398158,Normal,2768.12
210949_s_at,EIF3C,GSM398159,Cancer,2685.65
202515_at,DLG1,GSM398074,Normal,1725.37
202515_at,DLG1,GSM398075,Cancer,2131.55
202515_at,DLG1,GSM398076,Normal,1785.35
202515_at,DLG1,GSM398077,Cancer,2460.05
202515_at,DLG1,GSM398078,Normal,1431.03
202515_at,DLG1,GSM398079,Cancer,2080.36
202515_at,DLG1,GSM398080,Normal,1399.08
202515_at,DLG1,GSM398081,Cancer,1798.94
202515_at,DLG1,GSM398082,Normal,2324.44
202515_at,DLG1,GSM398083,Cancer,2176.13
202515_at,DLG1,GSM398084,Normal,2797.19
202515_at,DLG1,GSM398085,Cancer,2157.2
202515_at,DLG1,GSM398086,Normal,2702.62
202515_at,DLG1,GSM398087,Cancer,3312.93
202515_at,DLG1,GSM398088,Normal,957.671
202515_at,DLG1,GSM398089,Cancer,1508.12
202515_at,DLG1,GSM398090,Normal,1749.72
202515_at,DLG1,GSM398091,Cancer,2210.42
202515_at,DLG1,GSM398092,Normal,2249.06
202515_at,DLG1,GSM398093,Cancer,2928.61
202515_at,DLG1,GSM398094,Normal,1886.26
202515_at,DLG1,GSM398095,Cancer,1658.59
202515_at,DLG1,GSM398096,Normal,2100.18
202515_at,DLG1,GSM398097,Cancer,1022.37
202515_at,DLG1,GSM398098,Normal,2123.9
